OrderID,CustomerID,ProductID,Category,Supplier,MarketingChannel,Region,OrderDate,Price,ReturnFlag
1164,1945,5184,Beauty,SupplierB,Ads,Delhi,2021-02-18 11:00:00,383.59,1
1165,1060,5204,Beauty,SupplierA,Affiliate,Kolkata,2021-02-18 12:00:00,363.23,0
1166,1633,5771,Sports,SupplierB,Email,Delhi,2021-02-18 13:00:00,498.6,1
1167,1050,5213,Sports,SupplierB,Ads,Delhi,2021-02-18 14:00:00,137.1,0
1168,1402,5255,Electronics,SupplierA,Affiliate,Mumbai,2021-02-18 15:00:00,370.37,0
1169,1788,5134,Clothing,SupplierD,Email,Bengaluru,2021-02-18 16:00:00,280.19,0
1170,1004,5572,Beauty,SupplierC,Affiliate,Delhi,2021-02-18 17:00:00,163.36,0
1171,1465,5874,Clothing,SupplierA,Social Media,Delhi,2021-02-18 18:00:00,88.69,0
1172,1603,5821,Electronics,SupplierD,Direct,Delhi,2021-02-18 19:00:00,448.98,0
1173,1681,5087,Electronics,SupplierB,Affiliate,Mumbai,2021-02-18 20:00:00,301.77,0
1174,1828,5835,Sports,SupplierA,Ads,Mumbai,2021-02-18 21:00:00,414.22,0
1175,1533,5987,Beauty,SupplierC,Affiliate,Bengaluru,2021-02-18 22:00:00,277.22,0
1176,1404,5206,Furniture,SupplierC,Affiliate,Delhi,2021-02-18 23:00:00,117.79,0
1177,1837,5128,Electronics,SupplierB,Affiliate,Delhi,2021-02-19 00:00:00,175.4,0
1178,1512,5822,Beauty,SupplierA,Affiliate,Bengaluru,2021-02-19 01:00:00,196.95,0
1179,1644,5002,Clothing,SupplierC,Ads,Bengaluru,2021-02-19 02:00:00,486.74,0
1180,1232,5973,Sports,SupplierA,Ads,Bengaluru,2021-02-19 03:00:00,12.76,0
1181,1523,5933,Clothing,SupplierC,Affiliate,Kolkata,2021-02-19 04:00:00,492.98,0
1182,1345,5753,Electronics,SupplierB,Direct,Bengaluru,2021-02-19 05:00:00,490.43,0
1183,1045,5120,Electronics,SupplierB,Affiliate,Mumbai,2021-02-19 06:00:00,498.11,0
1184,1545,5384,Clothing,SupplierA,Ads,Kolkata,2021-02-19 07:00:00,243.53,0
1185,1944,5613,Electronics,SupplierD,Social Media,Bengaluru,2021-02-19 08:00:00,482.27,0
1186,1077,5037,Beauty,SupplierD,Affiliate,Mumbai,2021-02-19 09:00:00,203.84,0
1187,1729,5340,Electronics,SupplierB,Affiliate,Bengaluru,2021-02-19 10:00:00,22.88,0
1188,1812,5924,Sports,SupplierC,Affiliate,Bengaluru,2021-02-19 11:00:00,119.93,0
1189,1922,5644,Beauty,SupplierD,Affiliate,Kolkata,2021-02-19 12:00:00,473.2,1
1190,1072,5713,Furniture,SupplierB,Email,Mumbai,2021-02-19 13:00:00,16.74,0
1191,1793,5859,Electronics,SupplierC,Affiliate,Delhi,2021-02-19 14:00:00,277.54,0
1192,1248,5020,Electronics,SupplierC,Ads,Bengaluru,2021-02-19 15:00:00,47.04,0
1193,1046,5241,Sports,SupplierD,Ads,Kolkata,2021-02-19 16:00:00,150.33,0
1194,1120,5454,Sports,SupplierB,Email,Mumbai,2021-02-19 17:00:00,53.17,0
1195,1213,5962,Clothing,SupplierC,Affiliate,Bengaluru,2021-02-19 18:00:00,431.17,0
1196,1238,5620,Clothing,SupplierC,Direct,Delhi,2021-02-19 19:00:00,299.62,0
1197,1055,5302,Clothing,SupplierA,Affiliate,Mumbai,2021-02-19 20:00:00,452.03,0
1198,1349,5595,Sports,SupplierA,Ads,Mumbai,2021-02-19 21:00:00,347.29,0
1199,1106,5594,Clothing,SupplierD,Social Media,Kolkata,2021-02-19 22:00:00,485.8,0
1200,1830,5802,Clothing,SupplierA,Social Media,Bengaluru,2021-02-19 23:00:00,259.84,0
1201,1047,5963,Furniture,SupplierB,Direct,Bengaluru,2021-02-20 00:00:00,322.97,0
1202,1572,5068,Clothing,SupplierD,Affiliate,Mumbai,2021-02-20 01:00:00,292.39,0
1203,1336,5128,Electronics,SupplierD,Email,Bengaluru,2021-02-20 02:00:00,247.29,0
1204,1025,5195,Sports,SupplierA,Affiliate,Mumbai,2021-02-20 03:00:00,424.52,0
1205,1803,5139,Beauty,SupplierC,Direct,Delhi,2021-02-20 04:00:00,325.82,0
1206,1256,5443,Furniture,SupplierB,Direct,Kolkata,2021-02-20 05:00:00,402.64,0
1207,1007,5282,Sports,SupplierB,Direct,Bengaluru,2021-02-20 06:00:00,395.32,0
1208,1624,5311,Sports,SupplierB,Social Media,Bengaluru,2021-02-20 07:00:00,103.61,0
1209,1866,5745,Electronics,SupplierD,Affiliate,Kolkata,2021-02-20 08:00:00,328.58,0
1210,1252,5534,Clothing,SupplierB,Affiliate,Delhi,2021-02-20 09:00:00,107.83,1
1211,1691,5664,Electronics,SupplierC,Email,Delhi,2021-02-20 10:00:00,295.83,0
1212,1718,5276,Clothing,SupplierC,Direct,Delhi,2021-02-20 11:00:00,341.94,0
1213,1302,5060,Clothing,SupplierA,Direct,Delhi,2021-02-20 12:00:00,498.65,0
1214,1638,5318,Sports,SupplierB,Ads,Delhi,2021-02-20 13:00:00,24.97,0
1215,1055,5889,Clothing,SupplierD,Ads,Mumbai,2021-02-20 14:00:00,54.71,0
1216,1725,5051,Furniture,SupplierA,Social Media,Bengaluru,2021-02-20 15:00:00,47.74,0
1217,1525,5855,Furniture,SupplierC,Affiliate,Bengaluru,2021-02-20 16:00:00,205.2,0
1218,1473,5152,Furniture,SupplierB,Email,Bengaluru,2021-02-20 17:00:00,412.58,0
1219,1027,5748,Sports,SupplierC,Email,Mumbai,2021-02-20 18:00:00,423.59,1
1220,1982,5310,Electronics,SupplierA,Direct,Kolkata,2021-02-20 19:00:00,371.12,0
1221,1077,5813,Beauty,SupplierC,Email,Delhi,2021-02-20 20:00:00,449.47,0
1222,1215,5543,Clothing,SupplierB,Direct,Kolkata,2021-02-20 21:00:00,168.2,0
1223,1385,5566,Beauty,SupplierB,Affiliate,Delhi,2021-02-20 22:00:00,53.2,0
1224,1364,5863,Electronics,SupplierA,Email,Delhi,2021-02-20 23:00:00,38.49,1
1225,1665,5388,Electronics,SupplierB,Direct,Kolkata,2021-02-21 00:00:00,427.55,0
1226,1525,5547,Sports,SupplierC,Affiliate,Bengaluru,2021-02-21 01:00:00,367.91,1
1227,1698,5621,Furniture,SupplierC,Affiliate,Mumbai,2021-02-21 02:00:00,352.32,0
1228,1311,5176,Furniture,SupplierD,Direct,Kolkata,2021-02-21 03:00:00,176.44,0
1229,1882,5361,Electronics,SupplierD,Direct,Bengaluru,2021-02-21 04:00:00,196.15,0
1230,1006,5313,Sports,SupplierD,Social Media,Delhi,2021-02-21 05:00:00,479.48,0
1231,1002,5806,Sports,SupplierC,Affiliate,Bengaluru,2021-02-21 06:00:00,41.26,0
1232,1622,5847,Clothing,SupplierC,Direct,Delhi,2021-02-21 07:00:00,389.13,0
1233,1918,5096,Furniture,SupplierA,Affiliate,Delhi,2021-02-21 08:00:00,161.72,0
1234,1749,5880,Electronics,SupplierD,Email,Bengaluru,2021-02-21 09:00:00,29.14,1
1235,1362,5212,Beauty,SupplierC,Ads,Delhi,2021-02-21 10:00:00,373.86,0
1236,1750,5828,Furniture,SupplierA,Ads,Mumbai,2021-02-21 11:00:00,172.15,0
1237,1507,5136,Clothing,SupplierC,Direct,Bengaluru,2021-02-21 12:00:00,363.85,0
1238,1273,5005,Sports,SupplierA,Direct,Kolkata,2021-02-21 13:00:00,356.75,1
1239,1505,5108,Electronics,SupplierD,Affiliate,Delhi,2021-02-21 14:00:00,272.05,0
1240,1805,5546,Furniture,SupplierD,Direct,Delhi,2021-02-21 15:00:00,390.91,0
1241,1738,5038,Beauty,SupplierD,Affiliate,Mumbai,2021-02-21 16:00:00,294.71,0
1242,1882,5661,Clothing,SupplierC,Direct,Mumbai,2021-02-21 17:00:00,150.45,0
1243,1014,5424,Clothing,SupplierC,Affiliate,Kolkata,2021-02-21 18:00:00,369.72,0
1244,1191,5629,Furniture,SupplierA,Direct,Delhi,2021-02-21 19:00:00,298.68,0
1245,1984,5260,Beauty,SupplierB,Social Media,Kolkata,2021-02-21 20:00:00,16.24,1
1246,1630,5425,Clothing,SupplierB,Affiliate,Kolkata,2021-02-21 21:00:00,451.81,0
1247,1484,5086,Electronics,SupplierD,Social Media,Delhi,2021-02-21 22:00:00,277.37,0
1248,1027,5464,Clothing,SupplierB,Social Media,Kolkata,2021-02-21 23:00:00,435.63,0
1249,1713,5075,Beauty,SupplierD,Social Media,Kolkata,2021-02-22 00:00:00,442.54,0
1250,1038,5470,Sports,SupplierA,Social Media,Mumbai,2021-02-22 01:00:00,228.03,0
1251,1952,5975,Sports,SupplierB,Email,Mumbai,2021-02-22 02:00:00,258.75,1
1252,1272,5962,Furniture,SupplierB,Ads,Kolkata,2021-02-22 03:00:00,213.72,1
1253,1230,5413,Beauty,SupplierD,Email,Delhi,2021-02-22 04:00:00,230.22,1
1254,1085,5824,Clothing,SupplierA,Direct,Mumbai,2021-02-22 05:00:00,448.62,1
1255,1473,5894,Clothing,SupplierB,Direct,Kolkata,2021-02-22 06:00:00,396.19,0
1256,1125,5725,Sports,SupplierB,Ads,Bengaluru,2021-02-22 07:00:00,72.0,0
1257,1811,5456,Sports,SupplierB,Ads,Bengaluru,2021-02-22 08:00:00,309.05,0
1258,1536,5284,Electronics,SupplierA,Ads,Kolkata,2021-02-22 09:00:00,497.99,0
1259,1144,5238,Sports,SupplierA,Social Media,Bengaluru,2021-02-22 10:00:00,301.82,0
1260,1524,5676,Electronics,SupplierB,Email,Mumbai,2021-02-22 11:00:00,395.08,0
1261,1211,5598,Clothing,SupplierD,Direct,Delhi,2021-02-22 12:00:00,386.84,0
1262,1024,5652,Electronics,SupplierD,Email,Kolkata,2021-02-22 13:00:00,181.66,0
1263,1579,5671,Electronics,SupplierB,Email,Mumbai,2021-02-22 14:00:00,192.21,1
1264,1393,5557,Furniture,SupplierA,Email,Delhi,2021-02-22 15:00:00,364.8,1
1265,1066,5371,Sports,SupplierB,Ads,Bengaluru,2021-02-22 16:00:00,254.99,0
1266,1232,5494,Electronics,SupplierA,Ads,Bengaluru,2021-02-22 17:00:00,289.58,0
1267,1108,5623,Clothing,SupplierB,Direct,Bengaluru,2021-02-22 18:00:00,359.32,1
1268,1145,5918,Beauty,SupplierA,Direct,Bengaluru,2021-02-22 19:00:00,391.01,1
1269,1110,5044,Electronics,SupplierC,Direct,Mumbai,2021-02-22 20:00:00,143.04,1
1270,1227,5400,Sports,SupplierD,Email,Mumbai,2021-02-22 21:00:00,81.93,1
1271,1110,5246,Furniture,SupplierC,Ads,Delhi,2021-02-22 22:00:00,152.98,1
1272,1469,5615,Clothing,SupplierD,Social Media,Kolkata,2021-02-22 23:00:00,258.69,0
1273,1033,5596,Furniture,SupplierA,Email,Delhi,2021-02-23 00:00:00,177.65,0
1274,1622,5449,Beauty,SupplierC,Affiliate,Kolkata,2021-02-23 01:00:00,288.5,0
1275,1775,5484,Electronics,SupplierD,Email,Bengaluru,2021-02-23 02:00:00,36.2,0
1276,1935,5645,Electronics,SupplierB,Ads,Bengaluru,2021-02-23 03:00:00,259.78,1
1277,1368,5619,Sports,SupplierA,Affiliate,Bengaluru,2021-02-23 04:00:00,190.31,0
1278,1747,5017,Electronics,SupplierA,Email,Bengaluru,2021-02-23 05:00:00,271.99,0
1279,1594,5605,Clothing,SupplierB,Ads,Mumbai,2021-02-23 06:00:00,217.04,0
1280,1553,5661,Beauty,SupplierB,Ads,Delhi,2021-02-23 07:00:00,149.27,0
1281,1424,5757,Furniture,SupplierD,Social Media,Kolkata,2021-02-23 08:00:00,453.01,0
1282,1612,5288,Beauty,SupplierA,Email,Kolkata,2021-02-23 09:00:00,100.53,1
1283,1517,5413,Electronics,SupplierD,Ads,Mumbai,2021-02-23 10:00:00,343.87,0
1284,1691,5720,Furniture,SupplierB,Direct,Bengaluru,2021-02-23 11:00:00,463.08,1
1285,1281,5637,Sports,SupplierA,Ads,Delhi,2021-02-23 12:00:00,273.95,1
1286,1319,5234,Beauty,SupplierB,Social Media,Bengaluru,2021-02-23 13:00:00,439.44,0
1287,1737,5415,Furniture,SupplierD,Ads,Mumbai,2021-02-23 14:00:00,71.18,0
1288,1442,5937,Furniture,SupplierD,Email,Kolkata,2021-02-23 15:00:00,251.96,0
1289,1951,5498,Furniture,SupplierD,Email,Mumbai,2021-02-23 16:00:00,233.94,0
1290,1314,5973,Clothing,SupplierA,Affiliate,Kolkata,2021-02-23 17:00:00,13.98,0
1291,1876,5633,Beauty,SupplierB,Email,Delhi,2021-02-23 18:00:00,227.2,1
1292,1965,5649,Furniture,SupplierB,Affiliate,Kolkata,2021-02-23 19:00:00,190.82,0
1293,1740,5114,Beauty,SupplierD,Direct,Delhi,2021-02-23 20:00:00,338.2,0
1294,1376,5931,Furniture,SupplierD,Social Media,Bengaluru,2021-02-23 21:00:00,469.78,0
1295,1288,5673,Sports,SupplierD,Direct,Bengaluru,2021-02-23 22:00:00,52.04,0
1296,1436,5712,Sports,SupplierD,Affiliate,Mumbai,2021-02-23 23:00:00,170.46,0
1297,1661,5233,Sports,SupplierC,Ads,Delhi,2021-02-24 00:00:00,227.59,0
1298,1276,5539,Electronics,SupplierC,Ads,Bengaluru,2021-02-24 01:00:00,233.04,0
1299,1709,5010,Furniture,SupplierC,Direct,Delhi,2021-02-24 02:00:00,389.66,0
1300,1581,5205,Electronics,SupplierD,Ads,Bengaluru,2021-02-24 03:00:00,227.26,0
1301,1502,5678,Beauty,SupplierD,Affiliate,Bengaluru,2021-02-24 04:00:00,23.31,0
1302,1623,5246,Electronics,SupplierB,Social Media,Kolkata,2021-02-24 05:00:00,357.95,0
1303,1515,5558,Beauty,SupplierA,Email,Mumbai,2021-02-24 06:00:00,443.57,0
1304,1349,5757,Beauty,SupplierB,Affiliate,Kolkata,2021-02-24 07:00:00,261.81,0
1305,1842,5126,Beauty,SupplierC,Affiliate,Delhi,2021-02-24 08:00:00,294.74,0
1306,1445,5146,Electronics,SupplierB,Email,Bengaluru,2021-02-24 09:00:00,89.84,0
1307,1829,5117,Furniture,SupplierD,Email,Mumbai,2021-02-24 10:00:00,118.12,0
1308,1349,5910,Electronics,SupplierC,Social Media,Bengaluru,2021-02-24 11:00:00,125.23,0
1309,1606,5381,Furniture,SupplierC,Social Media,Bengaluru,2021-02-24 12:00:00,221.06,1
1310,1663,5411,Furniture,SupplierA,Social Media,Kolkata,2021-02-24 13:00:00,464.79,0
1311,1822,5663,Beauty,SupplierA,Ads,Delhi,2021-02-24 14:00:00,265.67,0
1312,1136,5583,Electronics,SupplierC,Affiliate,Mumbai,2021-02-24 15:00:00,104.13,0
1313,1758,5362,Furniture,SupplierC,Email,Mumbai,2021-02-24 16:00:00,140.38,0
1314,1898,5508,Sports,SupplierB,Affiliate,Mumbai,2021-02-24 17:00:00,198.17,0
1315,1242,5136,Furniture,SupplierC,Affiliate,Delhi,2021-02-24 18:00:00,315.4,0
1316,1542,5174,Sports,SupplierD,Social Media,Mumbai,2021-02-24 19:00:00,225.62,0
1317,1039,5288,Electronics,SupplierB,Social Media,Delhi,2021-02-24 20:00:00,202.3,0
1318,1228,5957,Electronics,SupplierD,Affiliate,Mumbai,2021-02-24 21:00:00,286.72,0
1319,1547,5480,Electronics,SupplierD,Social Media,Bengaluru,2021-02-24 22:00:00,128.5,0
1320,1919,5018,Furniture,SupplierD,Ads,Delhi,2021-02-24 23:00:00,48.66,0
1321,1222,5194,Clothing,SupplierC,Email,Kolkata,2021-02-25 00:00:00,21.96,0
1322,1005,5329,Furniture,SupplierA,Affiliate,Mumbai,2021-02-25 01:00:00,133.12,0
1323,1321,5935,Furniture,SupplierA,Email,Kolkata,2021-02-25 02:00:00,54.88,0
1324,1467,5174,Beauty,SupplierD,Ads,Delhi,2021-02-25 03:00:00,174.81,0
1325,1731,5448,Beauty,SupplierC,Social Media,Bengaluru,2021-02-25 04:00:00,388.74,0
1326,1074,5924,Furniture,SupplierB,Direct,Kolkata,2021-02-25 05:00:00,360.98,0
1327,1003,5945,Sports,SupplierD,Ads,Kolkata,2021-02-25 06:00:00,309.35,0
1328,1846,5353,Beauty,SupplierB,Direct,Bengaluru,2021-02-25 07:00:00,427.73,0
1329,1645,5498,Furniture,SupplierB,Email,Bengaluru,2021-02-25 08:00:00,148.21,0
1330,1117,5140,Clothing,SupplierC,Affiliate,Delhi,2021-02-25 09:00:00,443.68,0
1331,1880,5757,Sports,SupplierC,Social Media,Mumbai,2021-02-25 10:00:00,205.63,0
1332,1605,5896,Electronics,SupplierA,Ads,Kolkata,2021-02-25 11:00:00,206.44,0
1333,1503,5929,Furniture,SupplierA,Social Media,Kolkata,2021-02-25 12:00:00,208.62,0
1334,1997,5092,Furniture,SupplierC,Direct,Delhi,2021-02-25 13:00:00,58.07,0
1335,1946,5943,Sports,SupplierD,Direct,Mumbai,2021-02-25 14:00:00,487.99,1
1336,1573,5238,Beauty,SupplierA,Affiliate,Delhi,2021-02-25 15:00:00,77.87,1
1337,1440,5204,Beauty,SupplierB,Direct,Kolkata,2021-02-25 16:00:00,177.03,0
1338,1193,5559,Beauty,SupplierD,Affiliate,Kolkata,2021-02-25 17:00:00,166.46,1
1339,1846,5432,Electronics,SupplierB,Ads,Bengaluru,2021-02-25 18:00:00,46.59,0
1340,1714,5244,Sports,SupplierC,Affiliate,Bengaluru,2021-02-25 19:00:00,84.61,0
1341,1391,5831,Sports,SupplierB,Direct,Mumbai,2021-02-25 20:00:00,31.98,1
1342,1025,5316,Beauty,SupplierD,Email,Kolkata,2021-02-25 21:00:00,153.28,0
1343,1434,5924,Beauty,SupplierC,Affiliate,Kolkata,2021-02-25 22:00:00,434.66,0
1344,1172,5294,Clothing,SupplierD,Social Media,Bengaluru,2021-02-25 23:00:00,176.33,1
1345,1299,5639,Clothing,SupplierB,Email,Delhi,2021-02-26 00:00:00,70.61,0
1346,1644,5855,Furniture,SupplierD,Affiliate,Delhi,2021-02-26 01:00:00,326.39,0
1347,1325,5281,Furniture,SupplierC,Social Media,Kolkata,2021-02-26 02:00:00,498.33,0
1348,1409,5016,Sports,SupplierB,Email,Kolkata,2021-02-26 03:00:00,123.84,1
1349,1117,5070,Sports,SupplierB,Affiliate,Mumbai,2021-02-26 04:00:00,146.99,1
1350,1835,5268,Electronics,SupplierA,Ads,Mumbai,2021-02-26 05:00:00,486.21,0
1351,1786,5324,Electronics,SupplierA,Social Media,Bengaluru,2021-02-26 06:00:00,97.6,1
1352,1723,5793,Clothing,SupplierD,Ads,Kolkata,2021-02-26 07:00:00,260.49,0
1353,1224,5304,Furniture,SupplierA,Direct,Delhi,2021-02-26 08:00:00,127.43,1
1354,1531,5450,Clothing,SupplierA,Affiliate,Mumbai,2021-02-26 09:00:00,466.85,0
1355,1112,5006,Clothing,SupplierA,Affiliate,Bengaluru,2021-02-26 10:00:00,490.95,0
1356,1139,5313,Furniture,SupplierA,Social Media,Bengaluru,2021-02-26 11:00:00,409.2,0
1357,1558,5816,Electronics,SupplierC,Affiliate,Delhi,2021-02-26 12:00:00,164.24,0
1358,1000,5102,Furniture,SupplierC,Direct,Mumbai,2021-02-26 13:00:00,207.71,0
1359,1089,5820,Beauty,SupplierA,Affiliate,Delhi,2021-02-26 14:00:00,128.73,0
1360,1653,5192,Beauty,SupplierD,Email,Bengaluru,2021-02-26 15:00:00,446.47,0
1361,1319,5752,Beauty,SupplierC,Ads,Kolkata,2021-02-26 16:00:00,458.13,1
1362,1549,5573,Sports,SupplierA,Direct,Delhi,2021-02-26 17:00:00,215.25,0
1363,1804,5528,Electronics,SupplierC,Direct,Bengaluru,2021-02-26 18:00:00,331.7,0
1364,1893,5170,Electronics,SupplierB,Ads,Kolkata,2021-02-26 19:00:00,91.12,0
1365,1138,5536,Sports,SupplierC,Ads,Kolkata,2021-02-26 20:00:00,223.12,1
1366,1510,5250,Clothing,SupplierC,Direct,Mumbai,2021-02-26 21:00:00,319.43,0
1367,1867,5764,Beauty,SupplierD,Ads,Mumbai,2021-02-26 22:00:00,198.85,1
1368,1844,5386,Beauty,SupplierC,Social Media,Bengaluru,2021-02-26 23:00:00,185.22,1
1369,1258,5206,Clothing,SupplierD,Ads,Delhi,2021-02-27 00:00:00,10.49,0
1370,1672,5540,Furniture,SupplierB,Email,Kolkata,2021-02-27 01:00:00,404.1,0
1371,1901,5628,Furniture,SupplierA,Email,Mumbai,2021-02-27 02:00:00,445.78,1
1372,1689,5415,Electronics,SupplierD,Social Media,Mumbai,2021-02-27 03:00:00,485.04,1
1373,1009,5793,Sports,SupplierC,Ads,Delhi,2021-02-27 04:00:00,362.44,0
1374,1260,5379,Electronics,SupplierC,Email,Mumbai,2021-02-27 05:00:00,278.91,0
1375,1918,5143,Furniture,SupplierD,Affiliate,Bengaluru,2021-02-27 06:00:00,141.95,0
1376,1649,5024,Clothing,SupplierB,Ads,Delhi,2021-02-27 07:00:00,499.66,0
1377,1171,5821,Electronics,SupplierA,Social Media,Kolkata,2021-02-27 08:00:00,298.98,0
1378,1897,5667,Beauty,SupplierC,Ads,Bengaluru,2021-02-27 09:00:00,343.77,0
1379,1012,5072,Beauty,SupplierB,Direct,Kolkata,2021-02-27 10:00:00,344.38,0
1380,1167,5631,Clothing,SupplierA,Direct,Kolkata,2021-02-27 11:00:00,424.17,0
1381,1641,5823,Furniture,SupplierA,Email,Mumbai,2021-02-27 12:00:00,14.74,1
1382,1595,5832,Beauty,SupplierC,Direct,Bengaluru,2021-02-27 13:00:00,117.92,1
1383,1320,5092,Beauty,SupplierD,Social Media,Bengaluru,2021-02-27 14:00:00,336.11,1
1384,1318,5504,Sports,SupplierC,Email,Delhi,2021-02-27 15:00:00,448.62,1
1385,1612,5597,Electronics,SupplierC,Social Media,Bengaluru,2021-02-27 16:00:00,345.82,0
1386,1328,5335,Furniture,SupplierC,Social Media,Delhi,2021-02-27 17:00:00,212.61,1
1387,1784,5424,Electronics,SupplierB,Direct,Bengaluru,2021-02-27 18:00:00,187.16,1
1388,1776,5498,Furniture,SupplierD,Direct,Kolkata,2021-02-27 19:00:00,371.59,1
1389,1970,5363,Beauty,SupplierB,Social Media,Delhi,2021-02-27 20:00:00,373.21,0
1390,1910,5946,Sports,SupplierC,Direct,Bengaluru,2021-02-27 21:00:00,307.46,0
1391,1919,5629,Electronics,SupplierD,Direct,Delhi,2021-02-27 22:00:00,152.82,0
1392,1549,5744,Beauty,SupplierA,Direct,Mumbai,2021-02-27 23:00:00,463.33,0
1393,1418,5198,Furniture,SupplierD,Ads,Mumbai,2021-02-28 00:00:00,280.42,1
1394,1605,5717,Electronics,SupplierC,Social Media,Delhi,2021-02-28 01:00:00,397.34,0
1395,1094,5412,Electronics,SupplierD,Affiliate,Delhi,2021-02-28 02:00:00,115.01,1
1396,1816,5338,Beauty,SupplierA,Social Media,Kolkata,2021-02-28 03:00:00,178.58,0
1397,1580,5658,Electronics,SupplierA,Email,Bengaluru,2021-02-28 04:00:00,438.54,0
1398,1317,5961,Sports,SupplierD,Direct,Mumbai,2021-02-28 05:00:00,34.55,0
1399,1955,5936,Sports,SupplierA,Direct,Mumbai,2021-02-28 06:00:00,261.03,0
1400,1235,5428,Beauty,SupplierB,Affiliate,Bengaluru,2021-02-28 07:00:00,246.04,0
1401,1945,5782,Furniture,SupplierD,Email,Mumbai,2021-02-28 08:00:00,378.1,0
1402,1333,5898,Beauty,SupplierA,Ads,Mumbai,2021-02-28 09:00:00,148.13,0
1403,1884,5138,Sports,SupplierA,Social Media,Delhi,2021-02-28 10:00:00,117.34,0
1404,1375,5692,Clothing,SupplierD,Ads,Mumbai,2021-02-28 11:00:00,463.81,0
1405,1458,5941,Clothing,SupplierB,Email,Mumbai,2021-02-28 12:00:00,290.14,1
1406,1136,5541,Electronics,SupplierD,Affiliate,Mumbai,2021-02-28 13:00:00,61.3,0
1407,1929,5056,Electronics,SupplierA,Email,Bengaluru,2021-02-28 14:00:00,104.59,0
1408,1587,5231,Clothing,SupplierD,Affiliate,Kolkata,2021-02-28 15:00:00,499.42,0
1409,1994,5657,Sports,SupplierA,Ads,Delhi,2021-02-28 16:00:00,105.85,0
1410,1546,5434,Electronics,SupplierC,Ads,Kolkata,2021-02-28 17:00:00,309.13,0
1411,1512,5383,Beauty,SupplierD,Email,Mumbai,2021-02-28 18:00:00,215.86,0
1412,1295,5559,Beauty,SupplierD,Email,Mumbai,2021-02-28 19:00:00,443.94,1
1413,1319,5193,Sports,SupplierA,Direct,Mumbai,2021-02-28 20:00:00,380.03,0
1414,1917,5735,Electronics,SupplierA,Affiliate,Kolkata,2021-02-28 21:00:00,302.51,0
1415,1571,5647,Beauty,SupplierA,Direct,Bengaluru,2021-02-28 22:00:00,15.26,0
1416,1831,5533,Electronics,SupplierA,Social Media,Bengaluru,2021-02-28 23:00:00,441.1,0
1417,1348,5517,Electronics,SupplierD,Social Media,Delhi,2021-03-01 00:00:00,227.89,0
1418,1839,5715,Beauty,SupplierA,Email,Kolkata,2021-03-01 01:00:00,466.47,0
1419,1778,5750,Clothing,SupplierD,Ads,Bengaluru,2021-03-01 02:00:00,252.81,0
1420,1872,5184,Beauty,SupplierB,Social Media,Delhi,2021-03-01 03:00:00,350.17,0
1421,1228,5871,Sports,SupplierD,Social Media,Mumbai,2021-03-01 04:00:00,43.95,0
1422,1269,5291,Furniture,SupplierA,Direct,Mumbai,2021-03-01 05:00:00,375.12,1
1423,1827,5334,Beauty,SupplierA,Direct,Delhi,2021-03-01 06:00:00,175.62,0
1424,1797,5731,Electronics,SupplierB,Social Media,Bengaluru,2021-03-01 07:00:00,182.17,0
1425,1290,5115,Electronics,SupplierD,Email,Kolkata,2021-03-01 08:00:00,68.14,1
1426,1724,5824,Beauty,SupplierB,Direct,Delhi,2021-03-01 09:00:00,81.96,0
1427,1164,5048,Furniture,SupplierD,Social Media,Bengaluru,2021-03-01 10:00:00,101.02,0
1428,1004,5684,Beauty,SupplierA,Ads,Delhi,2021-03-01 11:00:00,170.82,1
1429,1850,5081,Furniture,SupplierD,Direct,Bengaluru,2021-03-01 12:00:00,447.07,0
1430,1378,5833,Furniture,SupplierA,Social Media,Mumbai,2021-03-01 13:00:00,190.45,0
1431,1077,5332,Sports,SupplierA,Affiliate,Delhi,2021-03-01 14:00:00,364.94,1
1432,1409,5556,Electronics,SupplierC,Direct,Kolkata,2021-03-01 15:00:00,50.55,1
1433,1573,5334,Electronics,SupplierC,Affiliate,Delhi,2021-03-01 16:00:00,299.64,0
1434,1131,5531,Furniture,SupplierD,Direct,Mumbai,2021-03-01 17:00:00,246.13,0
1435,1600,5959,Electronics,SupplierA,Direct,Mumbai,2021-03-01 18:00:00,489.2,0
1436,1748,5220,Clothing,SupplierB,Affiliate,Bengaluru,2021-03-01 19:00:00,424.64,0
1437,1041,5634,Furniture,SupplierA,Email,Mumbai,2021-03-01 20:00:00,232.87,0
1438,1088,5745,Electronics,SupplierB,Social Media,Bengaluru,2021-03-01 21:00:00,389.82,0
1439,1401,5732,Clothing,SupplierD,Email,Mumbai,2021-03-01 22:00:00,104.59,1
1440,1295,5322,Sports,SupplierD,Email,Bengaluru,2021-03-01 23:00:00,285.54,0
1441,1839,5850,Electronics,SupplierB,Social Media,Kolkata,2021-03-02 00:00:00,46.56,1
1442,1294,5002,Clothing,SupplierB,Ads,Bengaluru,2021-03-02 01:00:00,180.56,0
1443,1615,5693,Beauty,SupplierA,Email,Bengaluru,2021-03-02 02:00:00,120.67,0
1444,1525,5205,Beauty,SupplierD,Email,Kolkata,2021-03-02 03:00:00,362.27,0
1445,1799,5831,Clothing,SupplierA,Email,Bengaluru,2021-03-02 04:00:00,250.14,0
